Probe id	Gene name	Entrez gene id	Chromosome	Start	End	Cytoband	RefSeq(mRNA)	RefSeq(protein)	BR:MCF7	BR:MDA-MB-231	BR:HS 578T	BR:BT-549	BR:T-47D	CNS:SF-268	CNS:SF-295	CNS:SF-539	CNS:SNB-19	CNS:SNB-75	CNS:U251	CO:COLO 205	CO:HCC-2998	CO:HCT-116	CO:HCT-15	CO:HT29	CO:KM12	CO:SW-620	LE:CCRF-CEM	LE:HL-60(TB)	LE:K-562	LE:MOLT-4	LE:RPMI-8226	LE:SR	ME:LOX IMVI	ME:MALME-3M	ME:M14	ME:SK-MEL-2	ME:SK-MEL-28	ME:SK-MEL-5	ME:UACC-257	ME:UACC-62	ME:MDA-MB-435	ME:MDA-N	LC:A549/ATCC	LC:EKVX	LC:HOP-62	LC:HOP-92	LC:NCI-H226	LC:NCI-H23	LC:NCI-H322M	LC:NCI-H460	LC:NCI-H522	OV:IGROV1	OV:OVCAR-3	OV:OVCAR-4	OV:OVCAR-5	OV:OVCAR-8	OV:SK-OV-3	OV:NCI/ADR-RES	PR:PC-3	PR:DU-145	RE:786-0	RE:A498	RE:ACHN	RE:CAKI-1	RE:RXF 393	RE:SN12C	RE:TK-10	RE:UO-31
TMPO	TMPO	7112	12	98909350	98944157	12q22	NM_001032283.2	NP_003267.1	-	-	-	-	-	-	-	-	-	-	-	-	54	-	34	-	61	-	-	-	-	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IKBIP	IKBIP	121457	12	99007181	99038829	12q23.1	NM_201612.2	NP_710154.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	76	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
APAF1	APAF1	317	12	99039077	99129211	12q23	NM_181868.1	NP_001151.1	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
FAM71C	FAM71C	196472	12	100041527	100043892	12q23.1	NM_153364.3	NP_699195.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	26	-	-	-	50	-	-	-	-	-	-	-	-
UHRF1BP1L	UHRF1BP1L	23074	12	100430862	100536642	12q23.1	NM_001006947.1	NP_001006948.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DEPDC4	DEPDC4	120863	12	100646041	100660857	12q23.1	NM_152317.2	NP_689530.1	-	-	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SCYL2	SCYL2	55681	12	100661548	100733914	12q23.1	NM_017988.4	NP_060458.3	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-
SLC17A8	SLC17A8	246213	12	100750856	100815837	12q23.1	NM_001145288.1	NP_001138760.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	-	-	-	-	65	62	45	-	-	-	-	-	-	-	-	-	-	-	-	-	55	-	68	-	-	-	-	-	-	-	-	-	-
NR1H4	NR1H4	9971	12	100867550	100957645	12q23.1	NM_001206978.1	NP_001193907.1	-	-	-	-	-	-	-	-	-	-	-	-	44	-	67	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GAS2L3	GAS2L3	283431	12	100967438	101022066	12q23.1	NM_174942.1	NP_777602.1	-	-	-	-	-	-	-	-	-	-	-	-	49	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	-	45	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-
ANO4	ANO4	121601	12	101188373	101522419	12q23.1	NM_178826.3	NP_849148.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SLC5A8	SLC5A8	160728	12	101549993	101604016	12q23.1	NM_145913.3	NP_666018.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
UTP20	UTP20	27340	12	101673904	101780397	12q23	NM_014503.2	NP_055318.2	-	-	-	-	-	-	-	-	-	-	-	-	84	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MYBPC1	MYBPC1	4604	12	101988708	102079658	12q23.2	NM_206819.2	NP_001241648.1	20	-	-	-	-	-	-	-	-	-	-	-	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CHPT1	CHPT1	56994	12	102091416	102122846	12q	NM_020244.2	NP_064629.2	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SYCP3	SYCP3	50511	12	102122425	102133250	12q	NM_001177949.1	NP_001171419.1	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GNPTAB	GNPTAB	79158	12	102139274	102224645	12q23.2	NM_024312.4	NP_077288.2	-	-	-	64	-	-	-	-	-	-	-	-	49	-	67	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	44	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	72	-	-	-	-	-	-	-	-
DRAM1	DRAM1	55332	12	102271104	102317401	12q23.2	NM_018370.2	NP_060840.2	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PMCH	PMCH	5367	12	102590236	102591623	12q23.2	NM_002674.2	NP_002665.2	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
STAB2	STAB2	55576	12	103981068	104160502	12q23.3	NM_017564.9	NP_060034.9	-	-	-	-	-	-	-	-	-	-	-	-	55	-	39	-	-	-	-	-	-	-	-	-	-	-	69	-	-	-	-	-	68	70	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NT5DC3	NT5DC3	51559	12	104166080	104234975	12q22-q23.1	NM_001031701.2	NP_001026871.1	-	-	-	-	-	-	-	-	-	-	-	-	45	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HSP90B1	HSP90B1	7184	12	104324111	104341708	12q24.2-q24.3	NM_003299.2	NP_003290.1	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GLT8D2	GLT8D2	83468	12	104382760	104457955	12q	NM_031302.3	NP_112592.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	74	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SLC41A2	SLC41A2	84102	12	105197274	105322472	12q23.3	NM_032148.3	NP_115524.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ALDH1L2	ALDH1L2	160428	12	105413561	105478341	12q23.3	NM_001034173.3	NP_001029345.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KIAA1033	KIAA1033	23325	12	105501491	105562912	12q24.11	NM_015275.1	NP_056090.1	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
APPL2	APPL2	55198	12	105567074	105630008	12q24.1	NM_001251904.1	NP_001238833.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	-	31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NUAK1	NUAK1	9891	12	106457124	106533811	12q23.3	NM_014840.2	NP_055655.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	89	-	-	-	-	-	-	-	-
POLR3B	POLR3B	55703	12	106751435	106903976	12q23.3	NM_001160708.1	NP_001154180.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RFX4	RFX4	5992	12	106976684	107156582	12q24	NM_032491.5	NP_115880.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RIC8B	RIC8B	55188	12	107168398	107283094	12q23.3	NM_018157.2	NP_060627.2	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BTBD11	BTBD11	121551	12	107712196	108053419	12q23.3	NM_001017523.1	NP_001017523.1	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PWP1	PWP1	11137	12	108079589	108106257	12q23.3	NM_007062.1	NP_008993.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRDM4	PRDM4	11108	12	108126642	108154914	12q23-q24.1	NM_012406.3	NP_036538.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ASCL4	ASCL4	121549	12	108168161	108170421	12q23.3	NM_203436.2	NP_982260.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WSCD2	WSCD2	9671	12	108523247	108644313	12q23.3	NM_014653.2	NP_055468.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	78	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SELPLG	SELPLG	6404	12	109015679	109027670	12q24	NM_003006.4	NP_002997.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	34	-	-	-
DAO	DAO	1610	12	109273856	109294710	12q24	NM_001917.4	NP_001908.3	-	-	-	-	-	-	-	-	53	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
USP30	USP30	84749	12	109460893	109525831	12q24.11	NM_032663.3	NP_116052.2	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	30	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ALKBH2	ALKBH2	121642	12	109525992	109531293	12q24.11	NM_001205179.1	NP_001192109.1	-	-	-	-	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ACACB	ACACB	32	12	109577201	109706030	12q24.11	NM_001093.3	NP_001084.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	76	68	28	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	87	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-
KCTD10	KCTD10	83892	12	109886459	109915155	12q24.11	NM_031954.3	NP_114160.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
UBE3B	UBE3B	89910	12	109915427	109974510	12q24.11	NM_001270451.1	NP_569733.2	-	-	-	-	-	-	-	-	-	-	-	-	51	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRPV4	TRPV4	59341	12	110220891	110271212	12q24.1	NM_147204.2	NP_001170899.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	100	-	-
GIT2	GIT2	9815	12	110367606	110434194	12q24.1	NM_014776.3	NP_001128685.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49	-	-	20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	-
ATP2A2	ATP2A2	488	12	110719031	110788897	12q24.11	NM_001681.3	NP_733765.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GPN3	GPN3	51184	12	110890290	110906526	12q24.11	NM_016301.3	NP_001157844.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PPTC7	PPTC7	160760	12	110972236	111021064	12q24.11	NM_139283.1	NP_644812.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	-	-	-	-	-	45	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	-	-	-	-	-	-	-	-
TCTN1	TCTN1	79600	12	111051831	111086935	12q24.11	NM_024549.5	NP_001167446.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HVCN1	HVCN1	84329	12	111086490	111127617	12q24.11	NM_032369.3	NP_001035196.1	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PPP1CC	PPP1CC	5501	12	111157612	111180783	12q24.1-q24.2	NM_002710.3	NP_002701.1	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CUX2	CUX2	23316	12	111471827	111788358	12q24.12	NM_015267.3	NP_056082.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	-	38	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-
FAM109A	FAM109A	144717	12	111798454	111806925	12q24.12	NM_144671.4	NP_653272.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40
ATXN2	ATXN2	6311	12	111890017	112037480	12q24.1	NM_002973.3	NP_002964.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BRAP	BRAP	8315	12	112079949	112123800	12q24	NM_006768.3	NP_006759.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	32	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ACAD10	ACAD10	80724	12	112123856	112194911	12q24.12	NM_025247.5	NP_001130010.1	-	-	-	-	-	-	-	-	-	-	-	-	58	-	78	-	-	-	-	-	-	42	-	-	52	-	-	-	-	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ALDH2	ALDH2	217	12	112204690	112247789	12q24.2	NM_000690.3	NP_000681.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NAA25	NAA25	80018	12	112464492	112546635	12q24.13	NM_024953.3	NP_079229.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	53	-
TRAFD1	TRAFD1	10906	12	112563348	112591408	12q	NM_006700.2	NP_006691.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PTPN11	PTPN11	5781	12	112856535	112947717	12q24	NM_002834.3	NP_542168.1	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-
RPH3A	RPH3A	22895	12	113229548	113336684	12q24.13	NM_014954.3	NP_001137326.1	-	-	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OAS2	OAS2	4939	12	113416273	113449528	12q24.2	NM_016817.2	NP_001027903.1	-	-	-	-	-	-	-	-	-	-	-	24	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTX1	DTX1	1840	12	113495661	113535833	12q24.13	NM_004416.2	NP_004407.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-
RITA1	RITA1	84934	12	113623330	113630173	12q24.13	NM_032848.1	NP_116237.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IQCD	IQCD	115811	12	113633245	113658899	12q24.13	NM_138451.1	NP_612460.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PLBD2	PLBD2	196463	12	113796370	113827458	12q24.13	NM_001159727.1	NP_001153199.1	-	-	-	-	-	-	-	-	-	-	-	-	-	50	57	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SDSL	SDSL	113675	12	113860194	113876081	12q24.13	NM_138432.2	NP_612441.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
LHX5	LHX5	64211	12	113900693	113909877	12q24	NM_022363.2	NP_071758.1	-	-	-	-	-	-	-	-	-	-	-	-	-	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RBM19	RBM19	9904	12	114254542	114404176	12q24.21	NM_001146699.1	NP_057280.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TBX3	TBX3	6926	12	115108058	115121969	12q24.1	NM_016569.3	NP_005987.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	-	47	-	-	-	-	-	-	-	-	35	-
MED13L	MED13L	23389	12	116396380	116714991	12q24.21	NM_015335.4	NP_056150.1	-	-	-	-	-	-	-	-	-	-	-	-	88	-	-	-	-	-	-	-	-	31	-	-	-	-	-	-	-	84	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	44	-	-	33	-	-	-	-	-	-	-	-
FBXW8	FBXW8	26259	12	117348760	117468953	12q24.22	NM_012174.1	NP_036306.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NOS1	NOS1	4842	12	117645946	117799607	12q24.2-q24.31	NM_001204218.1	NP_001191147.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	-	68	-	-	-	45	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-	-
TAOK3	TAOK3	51347	12	118587605	118810750	12q	NM_016281.3	NP_057365.3	-	-	-	-	-	-	-	-	-	-	15	-	36	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CIT	CIT	11113	12	120123594	120315095	12q24	NM_001206999.1	NP_001193928.1	-	-	-	-	-	-	-	-	-	-	-	-	-	56	94	-	34	-	-	-	22	-	45	-	-	-	-	-	-	72	-	-	35	52	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	32	-	-	-	-	-	-
RAB35	RAB35	11021	12	120532898	120554643	12q24.31	NM_001167606.1	NP_001161078.1	-	-	-	-	-	-	-	-	-	-	-	-	-	78	38	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCN1	GCN1	10985	12	120565013	120632513	12q24.2	NM_006836.1	NP_006827.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	26	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SIRT4	SIRT4	23409	12	120740123	120751045	12q	NM_012240.2	NP_036372.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DYNLL1	DYNLL1	8655	12	120907659	120936298	12q24.23	NM_003746.2	NP_001032583.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CABP1	CABP1	9478	12	121078421	121105127	12q24.31	NM_001033677.1	NP_004267.2	-	-	-	-	-	-	-	-	-	-	-	-	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
